report_date,market,source,noncomm_net,noncomm_net_pct_oi,lev_funds_net,open_interest,usable_from
2015-11-03,sp500,tff,,,-527452,2860279,2015-11-09
2015-11-10,nasdaq100,legacy,81564,22.3516,,364914,2015-11-16
2015-11-10,nasdaq100,tff,,,62251,364914,2015-11-16
2015-11-10,sp500,legacy,-127774,-4.3662,,2926441,2015-11-16
2015-11-10,sp500,tff,,,-539250,2926441,2015-11-16
2015-11-17,nasdaq100,legacy,68867,19.6889,,349775,2015-11-23
2015-11-17,nasdaq100,tff,,,61241,349775,2015-11-23
2015-11-17,sp500,legacy,-125782,-4.3744,,2875410,2015-11-23
2015-11-17,sp500,tff,,,-498028,2875410,2015-11-23
2015-11-24,nasdaq100,legacy,55220,16.3737,,337248,2015-12-01
2015-11-24,nasdaq100,tff,,,37110,337248,2015-12-01
2015-11-24,sp500,legacy,-98055,-3.4083,,2876955,2015-12-01
2015-11-24,sp500,tff,,,-372817,2876955,2015-12-01
2015-12-01,nasdaq100,legacy,56761,16.3778,,346572,2015-12-07
2015-12-01,nasdaq100,tff,,,36233,346572,2015-12-07
2015-12-01,sp500,legacy,-96379,-3.3161,,2906354,2015-12-07
2015-12-01,sp500,tff,,,-340137,2906354,2015-12-07
2015-12-08,nasdaq100,legacy,53998,16.0125,,337224,2015-12-14
2015-12-08,nasdaq100,tff,,,26091,337224,2015-12-14
2015-12-08,sp500,legacy,-80845,-2.7562,,2933232,2015-12-14
2015-12-08,sp500,tff,,,-283996,2933232,2015-12-14
2015-12-15,nasdaq100,legacy,61517,15.9693,,385220,2015-12-21
2015-12-15,nasdaq100,tff,,,43446,385220,2015-12-21
2015-12-15,sp500,legacy,-75348,-2.3959,,3144839,2015-12-21
2015-12-15,sp500,tff,,,-214189,3144839,2015-12-21
2015-12-22,nasdaq100,legacy,47889,15.5487,,307993,2015-12-29
2015-12-22,nasdaq100,tff,,,45785,307993,2015-12-29
2015-12-22,sp500,legacy,-95219,-3.7336,,2550333,2015-12-29
2015-12-22,sp500,tff,,,-268883,2550333,2015-12-29
2015-12-29,nasdaq100,legacy,60919,19.2739,,316070,2016-01-05
2015-12-29,nasdaq100,tff,,,53535,316070,2016-01-05
2015-12-29,sp500,legacy,-97162,-3.8765,,2506414,2016-01-05
2015-12-29,sp500,tff,,,-286875,2506414,2016-01-05
2016-01-05,nasdaq100,legacy,35965,11.9018,,302181,2016-01-11
2016-01-05,nasdaq100,tff,,,46023,302181,2016-01-11
2016-01-05,sp500,legacy,-104171,-4.0475,,2573728,2016-01-11
2016-01-05,sp500,tff,,,-303466,2573728,2016-01-11
2016-01-12,nasdaq100,legacy,33230,11.0493,,300742,2016-01-19
2016-01-12,nasdaq100,tff,,,51463,300742,2016-01-19
2016-01-12,sp500,legacy,-162272,-5.9101,,2745684,2016-01-19
2016-01-12,sp500,tff,,,-266050,2745684,2016-01-19
2016-01-19,nasdaq100,legacy,29078,10.4882,,277245,2016-01-25
2016-01-19,nasdaq100,tff,,,35002,277245,2016-01-25
2016-01-19,sp500,legacy,-188536,-6.5842,,2863447,2016-01-25
2016-01-19,sp500,tff,,,-404994,2863447,2016-01-25
2016-01-26,nasdaq100,legacy,30291,11.265,,268896,2016-02-01
2016-01-26,nasdaq100,tff,,,12661,268896,2016-02-01
2016-01-26,sp500,legacy,-131871,-4.5484,,2899270,2016-02-01
2016-01-26,sp500,tff,,,-352821,2899270,2016-02-01
2016-02-02,nasdaq100,legacy,21742,8.0208,,271070,2016-02-08
2016-02-02,nasdaq100,tff,,,787,271070,2016-02-08
2016-02-02,sp500,legacy,-225905,-7.5566,,2989501,2016-02-08
2016-02-02,sp500,tff,,,-439354,2989501,2016-02-08
2016-02-09,nasdaq100,legacy,9623,3.3728,,285308,2016-02-16
2016-02-09,nasdaq100,tff,,,5045,285308,2016-02-16
2016-02-09,sp500,legacy,-234321,-7.6393,,3067305,2016-02-16
2016-02-09,sp500,tff,,,-379593,3067305,2016-02-16
2016-02-16,nasdaq100,legacy,-369,-0.1369,,269592,2016-02-22
2016-02-16,nasdaq100,tff,,,-15125,269592,2016-02-22
2016-02-16,sp500,legacy,-158805,-5.1194,,3102033,2016-02-22
2016-02-16,sp500,tff,,,-386713,3102033,2016-02-22
2016-02-23,nasdaq100,legacy,2872,1.1018,,260667,2016-02-29
2016-02-23,nasdaq100,tff,,,-12694,260667,2016-02-29
2016-02-23,sp500,legacy,-208122,-6.729,,3092895,2016-02-29
2016-02-23,sp500,tff,,,-374936,3092895,2016-02-29
2016-03-01,nasdaq100,legacy,13899,5.3854,,258086,2016-03-07
2016-03-01,nasdaq100,tff,,,-7531,258086,2016-03-07
2016-03-01,sp500,legacy,-191422,-6.0771,,3149871,2016-03-07
2016-03-01,sp500,tff,,,-371951,3149871,2016-03-07
2016-03-08,nasdaq100,legacy,6781,2.5851,,262306,2016-03-14
2016-03-08,nasdaq100,tff,,,-12731,262306,2016-03-14
2016-03-08,sp500,legacy,-205655,-6.2861,,3271582,2016-03-14
2016-03-08,sp500,tff,,,-411691,3271582,2016-03-14
2016-03-15,nasdaq100,legacy,-4402,-1.5869,,277389,2016-03-21
2016-03-15,nasdaq100,tff,,,-22012,277389,2016-03-21
2016-03-15,sp500,legacy,-205945,-6.0634,,3396546,2016-03-21
2016-03-15,sp500,tff,,,-368045,3396546,2016-03-21
2016-03-22,nasdaq100,legacy,7963,3.7668,,211397,2016-03-29
2016-03-22,nasdaq100,tff,,,-22051,211397,2016-03-29
2016-03-22,sp500,legacy,-146429,-5.1912,,2820719,2016-03-29
2016-03-22,sp500,tff,,,-353555,2820719,2016-03-29
2016-03-29,nasdaq100,legacy,21130,9.602,,220059,2016-04-04
2016-03-29,nasdaq100,tff,,,-13780,220059,2016-04-04
2016-03-29,sp500,legacy,-122097,-4.2854,,2849125,2016-04-04
2016-03-29,sp500,tff,,,-357527,2849125,2016-04-04
2016-04-05,nasdaq100,legacy,29292,13.5124,,216778,2016-04-11
2016-04-05,nasdaq100,tff,,,-3558,216778,2016-04-11
2016-04-05,sp500,legacy,-104210,-3.6338,,2867791,2016-04-11
2016-04-05,sp500,tff,,,-313764,2867791,2016-04-11
2016-04-12,nasdaq100,legacy,38115,16.9795,,224476,2016-04-18
2016-04-12,nasdaq100,tff,,,2500,224476,2016-04-18
2016-04-12,sp500,legacy,-89461,-3.1303,,2857883,2016-04-18
2016-04-12,sp500,tff,,,-312815,2857883,2016-04-18
2016-04-19,nasdaq100,legacy,50490,21.4495,,235390,2016-04-25
2016-04-19,nasdaq100,tff,,,21869,235390,2016-04-25
2016-04-19,sp500,legacy,-65938,-2.294,,2874380,2016-04-25
2016-04-19,sp500,tff,,,-295156,2874380,2016-04-25
2016-04-26,nasdaq100,legacy,36814,16.232,,226799,2016-05-02
2016-04-26,nasdaq100,tff,,,15692,226799,2016-05-02
2016-04-26,sp500,legacy,1460,0.0509,,2868896,2016-05-02
2016-04-26,sp500,tff,,,-222564,2868896,2016-05-02
2016-05-03,nasdaq100,legacy,9330,3.8754,,240748,2016-05-09
2016-05-03,nasdaq100,tff,,,-19958,240748,2016-05-09
2016-05-03,sp500,legacy,10087,0.3587,,2811993,2016-05-09
2016-05-03,sp500,tff,,,-225010,2811993,2016-05-09
2016-05-10,nasdaq100,legacy,-9322,-3.9999,,233057,2016-05-16
2016-05-10,nasdaq100,tff,,,-34093,233057,2016-05-16
2016-05-10,sp500,legacy,19676,0.6867,,2865334,2016-05-16
2016-05-10,sp500,tff,,,-258680,2865334,2016-05-16
2016-05-17,nasdaq100,legacy,-7600,-3.3963,,223775,2016-05-23
2016-05-17,nasdaq100,tff,,,-28634,223775,2016-05-23
2016-05-17,sp500,legacy,-8853,-0.3106,,2850259,2016-05-23
2016-05-17,sp500,tff,,,-317763,2850259,2016-05-23
2016-05-24,nasdaq100,legacy,30206,13.6461,,221353,2016-05-31
2016-05-24,nasdaq100,tff,,,-18295,221353,2016-05-31
2016-05-24,sp500,legacy,83422,2.8051,,2973946,2016-05-31
2016-05-24,sp500,tff,,,-323611,2973946,2016-05-31
2016-05-31,nasdaq100,legacy,54965,23.7026,,231894,2016-06-06
2016-05-31,nasdaq100,tff,,,8024,231894,2016-06-06
2016-05-31,sp500,legacy,44424,1.4858,,2989845,2016-06-06
2016-05-31,sp500,tff,,,-345759,2989845,2016-06-06
2016-06-07,nasdaq100,legacy,62722,25.7245,,243822,2016-06-13
2016-06-07,nasdaq100,tff,,,17579,243822,2016-06-13
2016-06-07,sp500,legacy,-31765,-1.017,,3123389,2016-06-13
2016-06-07,sp500,tff,,,-439735,3123389,2016-06-13
2016-06-14,nasdaq100,legacy,83194,28.9264,,287606,2016-06-20
2016-06-14,nasdaq100,tff,,,40406,287606,2016-06-20
2016-06-14,sp500,legacy,118195,3.5367,,3341912,2016-06-20
2016-06-14,sp500,tff,,,-305976,3341912,2016-06-20
2016-06-21,nasdaq100,legacy,76591,35.0793,,218337,2016-06-27
2016-06-21,nasdaq100,tff,,,40177,218337,2016-06-27
2016-06-21,sp500,legacy,54820,1.9711,,2781212,2016-06-27
2016-06-21,sp500,tff,,,-354450,2781212,2016-06-27
2016-06-28,nasdaq100,legacy,46807,22.7157,,206056,2016-07-05
2016-06-28,nasdaq100,tff,,,33112,206056,2016-07-05
2016-06-28,sp500,legacy,61931,2.0987,,2950885,2016-07-05
2016-06-28,sp500,tff,,,-413150,2950885,2016-07-05
2016-07-05,nasdaq100,legacy,44629,22.3037,,200097,2016-07-11
2016-07-05,nasdaq100,tff,,,21788,200097,2016-07-11
2016-07-05,sp500,legacy,39871,1.3273,,3003946,2016-07-11
2016-07-05,sp500,tff,,,-458287,3003946,2016-07-11
2016-07-12,nasdaq100,legacy,72294,31.5645,,229036,2016-07-18
2016-07-12,nasdaq100,tff,,,29500,229036,2016-07-18
2016-07-12,sp500,legacy,70671,2.3802,,2969096,2016-07-18
2016-07-12,sp500,tff,,,-359029,2969096,2016-07-18
2016-07-19,nasdaq100,legacy,96293,38.187,,252162,2016-07-25
2016-07-19,nasdaq100,tff,,,55595,252162,2016-07-25
2016-07-19,sp500,legacy,146232,4.9291,,2966710,2016-07-25
2016-07-19,sp500,tff,,,-317903,2966710,2016-07-25
2016-07-26,nasdaq100,legacy,120285,43.9134,,273914,2016-08-01
2016-07-26,nasdaq100,tff,,,63458,273914,2016-08-01
2016-07-26,sp500,legacy,162082,5.4685,,2963940,2016-08-01
2016-07-26,sp500,tff,,,-313901,2963940,2016-08-01
2016-08-02,nasdaq100,legacy,131679,46.2826,,284511,2016-08-08
2016-08-02,nasdaq100,tff,,,66953,284511,2016-08-08
2016-08-02,sp500,legacy,111250,3.7799,,2943229,2016-08-08
2016-08-02,sp500,tff,,,-328614,2943229,2016-08-08
2016-08-09,nasdaq100,legacy,131645,45.5199,,289203,2016-08-15
2016-08-09,nasdaq100,tff,,,65968,289203,2016-08-15
2016-08-09,sp500,legacy,100695,3.4473,,2920958,2016-08-15
2016-08-09,sp500,tff,,,-329460,2920958,2016-08-15
2016-08-16,nasdaq100,legacy,127946,43.1245,,296690,2016-08-22
2016-08-16,nasdaq100,tff,,,65212,296690,2016-08-22
2016-08-16,sp500,legacy,154011,5.2333,,2942915,2016-08-22
2016-08-16,sp500,tff,,,-291128,2942915,2016-08-22
2016-08-23,nasdaq100,legacy,128129,43.0932,,297330,2016-08-29
2016-08-23,nasdaq100,tff,,,70078,297330,2016-08-29
2016-08-23,sp500,legacy,192370,6.4037,,3004043,2016-08-29
2016-08-23,sp500,tff,,,-257076,3004043,2016-08-29
2016-08-30,nasdaq100,legacy,147040,48.1405,,305439,2016-09-06
2016-08-30,nasdaq100,tff,,,64850,305439,2016-09-06
2016-08-30,sp500,legacy,200055,6.5546,,3052142,2016-09-06
2016-08-30,sp500,tff,,,-235967,3052142,2016-09-06
2016-09-06,nasdaq100,legacy,143728,46.5121,,309012,2016-09-12
2016-09-06,nasdaq100,tff,,,71979,309012,2016-09-12
2016-09-06,sp500,legacy,183633,5.8277,,3151038,2016-09-12
2016-09-06,sp500,tff,,,-262005,3151038,2016-09-12
2016-09-13,nasdaq100,legacy,96166,29.9153,,321461,2016-09-19
2016-09-13,nasdaq100,tff,,,42853,321461,2016-09-19
2016-09-13,sp500,legacy,93542,2.6614,,3514714,2016-09-19
2016-09-13,sp500,tff,,,-271440,3514714,2016-09-19
2016-09-20,nasdaq100,legacy,118714,43.1939,,274840,2016-09-26
2016-09-20,nasdaq100,tff,,,50208,274840,2016-09-26
2016-09-20,sp500,legacy,95453,3.2929,,2898741,2016-09-26
2016-09-20,sp500,tff,,,-373040,2898741,2016-09-26
2016-09-27,nasdaq100,legacy,136492,45.925,,297206,2016-10-03
2016-09-27,nasdaq100,tff,,,70689,297206,2016-10-03
2016-09-27,sp500,legacy,60129,2.0825,,2887362,2016-10-03
2016-09-27,sp500,tff,,,-419894,2887362,2016-10-03
2016-10-04,nasdaq100,legacy,137389,46.4356,,295870,2016-10-10
2016-10-04,nasdaq100,tff,,,70794,295870,2016-10-10
2016-10-04,sp500,legacy,45135,1.543,,2925178,2016-10-10
2016-10-04,sp500,tff,,,-434176,2925178,2016-10-10
2016-10-11,nasdaq100,legacy,129299,43.4665,,297468,2016-10-17
2016-10-11,nasdaq100,tff,,,77702,297468,2016-10-17
2016-10-11,sp500,legacy,-33833,-1.1489,,2944782,2016-10-17
2016-10-11,sp500,tff,,,-454159,2944782,2016-10-17
2016-10-18,nasdaq100,legacy,157120,51.553,,304774,2016-10-24
2016-10-18,nasdaq100,tff,,,74364,304774,2016-10-24
2016-10-18,sp500,legacy,23032,0.7818,,2946199,2016-10-24
2016-10-18,sp500,tff,,,-387092,2946199,2016-10-24
2016-10-25,nasdaq100,legacy,162662,51.4276,,316293,2016-10-31
2016-10-25,nasdaq100,tff,,,98256,316293,2016-10-31
2016-10-25,sp500,legacy,-21470,-0.7155,,3000750,2016-10-31
2016-10-25,sp500,tff,,,-398752,3000750,2016-10-31
2016-11-01,nasdaq100,legacy,131703,41.614,,316487,2016-11-07
2016-11-01,nasdaq100,tff,,,118528,316487,2016-11-07
2016-11-01,sp500,legacy,-20727,-0.694,,2986724,2016-11-07
2016-11-01,sp500,tff,,,-299866,2986724,2016-11-07
2016-11-08,nasdaq100,legacy,101601,33.9677,,299111,2016-11-14
2016-11-08,nasdaq100,tff,,,108143,299111,2016-11-14
2016-11-08,sp500,legacy,-3347,-0.1142,,2930959,2016-11-14
2016-11-08,sp500,tff,,,-198349,2930959,2016-11-14
2016-11-15,nasdaq100,legacy,71412,27.9495,,255504,2016-11-21
2016-11-15,nasdaq100,tff,,,27735,255504,2016-11-21
2016-11-15,sp500,legacy,-13924,-0.4779,,2913769,2016-11-21
2016-11-15,sp500,tff,,,-231137,2913769,2016-11-21
2016-11-22,nasdaq100,legacy,84263,33.6264,,250586,2016-11-29
2016-11-22,nasdaq100,tff,,,30897,250586,2016-11-29
2016-11-22,sp500,legacy,-70448,-2.3199,,3036641,2016-11-29
2016-11-22,sp500,tff,,,-256255,3036641,2016-11-29
2016-11-29,nasdaq100,legacy,89272,34.9697,,255284,2016-12-05
2016-11-29,nasdaq100,tff,,,26509,255284,2016-12-05
2016-11-29,sp500,legacy,-139271,-4.5199,,3081271,2016-12-05
2016-11-29,sp500,tff,,,-300794,3081271,2016-12-05
2016-12-06,nasdaq100,legacy,52728,20.7439,,254185,2016-12-12
2016-12-06,nasdaq100,tff,,,7335,254185,2016-12-12
2016-12-06,sp500,legacy,-133292,-4.3675,,3051926,2016-12-12
2016-12-06,sp500,tff,,,-250537,3051926,2016-12-12
2016-12-13,nasdaq100,legacy,77120,25.7926,,299000,2016-12-19
2016-12-13,nasdaq100,tff,,,27726,299000,2016-12-19
2016-12-13,sp500,legacy,-118709,-3.5023,,3389480,2016-12-19
2016-12-13,sp500,tff,,,-315664,3389480,2016-12-19
2016-12-20,nasdaq100,legacy,74939,33.763,,221956,2016-12-27
2016-12-20,nasdaq100,tff,,,29418,221956,2016-12-27
2016-12-20,sp500,legacy,-34905,-1.2658,,2757555,2016-12-27
2016-12-20,sp500,tff,,,-223850,2757555,2016-12-27
2016-12-27,nasdaq100,legacy,83520,37.2191,,224401,2017-01-03
2016-12-27,nasdaq100,tff,,,40626,224401,2017-01-03
2016-12-27,sp500,legacy,9708,0.3525,,2754179,2017-01-03
2016-12-27,sp500,tff,,,-171815,2754179,2017-01-03
2017-01-03,nasdaq100,legacy,73679,32.0869,,229623,2017-01-09
2017-01-03,nasdaq100,tff,,,33008,229623,2017-01-09
2017-01-03,sp500,legacy,81416,2.8952,,2812086,2017-01-09
2017-01-03,sp500,tff,,,-100558,2812086,2017-01-09
2017-01-10,nasdaq100,legacy,81708,36.7862,,222116,2017-01-17
2017-01-10,nasdaq100,tff,,,22794,222116,2017-01-17
2017-01-10,sp500,legacy,21385,0.7552,,2831782,2017-01-17
2017-01-10,sp500,tff,,,-192064,2831782,2017-01-17
2017-01-17,nasdaq100,legacy,89005,39.4921,,225374,2017-01-23
2017-01-17,nasdaq100,tff,,,26966,225374,2017-01-23
2017-01-17,sp500,legacy,35331,1.257,,2810749,2017-01-23
2017-01-17,sp500,tff,,,-266399,2810749,2017-01-23
2017-01-24,nasdaq100,legacy,87682,39.2362,,223472,2017-01-30
2017-01-24,nasdaq100,tff,,,29999,223472,2017-01-30
2017-01-24,sp500,legacy,72903,2.5407,,2869436,2017-01-30
2017-01-24,sp500,tff,,,-259390,2869436,2017-01-30
2017-01-31,nasdaq100,legacy,99697,41.9628,,237584,2017-02-06
2017-01-31,nasdaq100,tff,,,35170,237584,2017-02-06
2017-01-31,sp500,legacy,70833,2.4946,,2839486,2017-02-06
2017-01-31,sp500,tff,,,-216265,2839486,2017-02-06
2017-02-07,nasdaq100,legacy,92417,39.8874,,231695,2017-02-13
2017-02-07,nasdaq100,tff,,,19880,231695,2017-02-13
2017-02-07,sp500,legacy,54310,1.8791,,2890204,2017-02-13
2017-02-07,sp500,tff,,,-239875,2890204,2017-02-13
2017-02-14,nasdaq100,legacy,89681,39.1873,,228852,2017-02-21
2017-02-14,nasdaq100,tff,,,17351,228852,2017-02-21
2017-02-14,sp500,legacy,57773,1.9141,,3018235,2017-02-21
2017-02-14,sp500,tff,,,-215944,3018235,2017-02-21
2017-02-21,nasdaq100,legacy,79376,33.8379,,234577,2017-02-27
2017-02-21,nasdaq100,tff,,,19026,234577,2017-02-27
2017-02-21,sp500,legacy,30775,1.0069,,3056454,2017-02-27
2017-02-21,sp500,tff,,,-166826,3056454,2017-02-27
2017-02-28,nasdaq100,legacy,83787,35.0194,,239259,2017-03-06
2017-02-28,nasdaq100,tff,,,26385,239259,2017-03-06
2017-02-28,sp500,legacy,86634,2.7789,,3117551,2017-03-06
2017-02-28,sp500,tff,,,-182595,3117551,2017-03-06
2017-03-07,nasdaq100,legacy,74789,31.9229,,234280,2017-03-13
2017-03-07,nasdaq100,tff,,,18151,234280,2017-03-13
2017-03-07,sp500,legacy,137637,4.2593,,3231427,2017-03-13
2017-03-07,sp500,tff,,,-77706,3231427,2017-03-13
2017-03-14,nasdaq100,legacy,74116,24.3316,,304608,2017-03-20
2017-03-14,nasdaq100,tff,,,3383,304608,2017-03-20
2017-03-14,sp500,legacy,161865,4.5694,,3542383,2017-03-20
2017-03-14,sp500,tff,,,-116692,3542383,2017-03-20
2017-03-21,nasdaq100,legacy,76132,31.903,,238636,2017-03-27
2017-03-21,nasdaq100,tff,,,17670,238636,2017-03-27
2017-03-21,sp500,legacy,89148,3.1084,,2867968,2017-03-27
2017-03-21,sp500,tff,,,-256933,2867968,2017-03-27
2017-03-28,nasdaq100,legacy,85295,35.6185,,239468,2017-04-03
2017-03-28,nasdaq100,tff,,,24051,239468,2017-04-03
2017-03-28,sp500,legacy,160772,5.573,,2884815,2017-04-03
2017-03-28,sp500,tff,,,-225885,2884815,2017-04-03
2017-04-04,nasdaq100,legacy,94034,38.835,,242137,2017-04-10
2017-04-04,nasdaq100,tff,,,33355,242137,2017-04-10
2017-04-04,sp500,legacy,120710,4.2306,,2853269,2017-04-10
2017-04-04,sp500,tff,,,-192624,2853269,2017-04-10
2017-04-11,nasdaq100,legacy,97748,39.2767,,248870,2017-04-18
2017-04-11,nasdaq100,tff,,,37411,248870,2017-04-18
2017-04-11,sp500,legacy,120981,4.192,,2886007,2017-04-18
2017-04-11,sp500,tff,,,-182759,2886007,2017-04-18
2017-04-18,nasdaq100,legacy,105838,41.449,,255345,2017-04-24
2017-04-18,nasdaq100,tff,,,50932,255345,2017-04-24
2017-04-18,sp500,legacy,134244,4.6037,,2916029,2017-04-24
2017-04-18,sp500,tff,,,-197417,2916029,2017-04-24
2017-04-25,nasdaq100,legacy,114523,41.6646,,274869,2017-05-01
2017-04-25,nasdaq100,tff,,,60858,274869,2017-05-01
2017-04-25,sp500,legacy,122122,4.1324,,2955256,2017-05-01
2017-04-25,sp500,tff,,,-203106,2955256,2017-05-01
2017-05-02,nasdaq100,legacy,105833,38.7699,,272977,2017-05-08
2017-05-02,nasdaq100,tff,,,49618,272977,2017-05-08
2017-05-02,sp500,legacy,91499,3.0931,,2958197,2017-05-08
2017-05-02,sp500,tff,,,-209847,2958197,2017-05-08
2017-05-09,nasdaq100,legacy,94487,35.0837,,269319,2017-05-15
2017-05-09,nasdaq100,tff,,,49876,269319,2017-05-15
2017-05-09,sp500,legacy,85051,2.7996,,3038006,2017-05-15
2017-05-09,sp500,tff,,,-194572,3038006,2017-05-15
2017-05-16,nasdaq100,legacy,78538,29.0924,,269961,2017-05-22
2017-05-16,nasdaq100,tff,,,34062,269961,2017-05-22
2017-05-16,sp500,legacy,32120,1.0478,,3065532,2017-05-22
2017-05-16,sp500,tff,,,-223038,3065532,2017-05-22
2017-05-23,nasdaq100,legacy,74083,27.4169,,270209,2017-05-30
2017-05-23,nasdaq100,tff,,,32771,270209,2017-05-30
2017-05-23,sp500,legacy,40394,1.3158,,3069954,2017-05-30
2017-05-23,sp500,tff,,,-191993,3069954,2017-05-30
2017-05-30,nasdaq100,legacy,80309,29.1502,,275501,2017-06-05
2017-05-30,nasdaq100,tff,,,40522,275501,2017-06-05
2017-05-30,sp500,legacy,56093,1.8176,,3086131,2017-06-05
2017-05-30,sp500,tff,,,-183452,3086131,2017-06-05
2017-06-06,nasdaq100,legacy,92492,29.2506,,316206,2017-06-12
2017-06-06,nasdaq100,tff,,,51940,316206,2017-06-12
2017-06-06,sp500,legacy,58470,1.8606,,3142563,2017-06-12
2017-06-06,sp500,tff,,,-181600,3142563,2017-06-12
2017-06-13,nasdaq100,legacy,101584,22.6631,,448235,2017-06-19
2017-06-13,nasdaq100,tff,,,43327,448235,2017-06-19
2017-06-13,sp500,legacy,57760,1.6634,,3472466,2017-06-19
2017-06-13,sp500,tff,,,-178093,3472466,2017-06-19
2017-06-20,nasdaq100,legacy,70942,24.9176,,284706,2017-06-26
2017-06-20,nasdaq100,tff,,,44611,284706,2017-06-26
2017-06-20,sp500,legacy,8585,0.3039,,2824898,2017-06-26
2017-06-20,sp500,tff,,,-273895,2824898,2017-06-26
2017-06-27,nasdaq100,legacy,51202,17.9102,,285882,2017-07-03
2017-06-27,nasdaq100,tff,,,39133,285882,2017-07-03
2017-06-27,sp500,legacy,24986,0.8687,,2876159,2017-07-03
2017-06-27,sp500,tff,,,-226950,2876159,2017-07-03
2017-07-03,nasdaq100,legacy,38579,13.2057,,292139,2017-07-10
2017-07-03,nasdaq100,tff,,,26218,292139,2017-07-10
2017-07-03,sp500,legacy,69567,2.4391,,2852197,2017-07-10
2017-07-03,sp500,tff,,,-131414,2852197,2017-07-10
2017-07-11,nasdaq100,legacy,30730,10.9779,,279925,2017-07-17
2017-07-11,nasdaq100,tff,,,20549,279925,2017-07-17
2017-07-11,sp500,legacy,78602,2.7631,,2844657,2017-07-17
2017-07-11,sp500,tff,,,-123333,2844657,2017-07-17
2017-07-18,nasdaq100,legacy,38761,13.6716,,283514,2017-07-24
2017-07-18,nasdaq100,tff,,,30711,283514,2017-07-24
2017-07-18,sp500,legacy,102411,3.5143,,2914099,2017-07-24
2017-07-18,sp500,tff,,,-144532,2914099,2017-07-24
2017-07-25,nasdaq100,legacy,53275,18.3571,,290215,2017-07-31
2017-07-25,nasdaq100,tff,,,45018,290215,2017-07-31
2017-07-25,sp500,legacy,108209,3.6123,,2995537,2017-07-31
2017-07-25,sp500,tff,,,-157571,2995537,2017-07-31
2017-08-01,nasdaq100,legacy,55787,19.0529,,292801,2017-08-07
2017-08-01,nasdaq100,tff,,,33908,292801,2017-08-07
2017-08-01,sp500,legacy,79537,2.5996,,3059594,2017-08-07
2017-08-01,sp500,tff,,,-241207,3059594,2017-08-07
2017-08-08,nasdaq100,legacy,42998,14.3435,,299774,2017-08-14
2017-08-08,nasdaq100,tff,,,28548,299774,2017-08-14
2017-08-08,sp500,legacy,76972,2.4723,,3113437,2017-08-14
2017-08-08,sp500,tff,,,-272811,3113437,2017-08-14
2017-08-15,nasdaq100,legacy,47162,15.5894,,302526,2017-08-21
2017-08-15,nasdaq100,tff,,,25064,302526,2017-08-21
2017-08-15,sp500,legacy,150200,4.7447,,3165620,2017-08-21
2017-08-15,sp500,tff,,,-154314,3165620,2017-08-21
2017-08-22,nasdaq100,legacy,39063,13.299,,293728,2017-08-28
2017-08-22,nasdaq100,tff,,,1420,293728,2017-08-28
2017-08-22,sp500,legacy,142098,4.3987,,3230474,2017-08-28
2017-08-22,sp500,tff,,,-111091,3230474,2017-08-28
2017-08-29,nasdaq100,legacy,42163,14.4943,,290894,2017-09-05
2017-08-29,nasdaq100,tff,,,-6353,290894,2017-09-05
2017-08-29,sp500,legacy,199731,6.0501,,3301271,2017-09-05
2017-08-29,sp500,tff,,,-72686,3301271,2017-09-05
2017-09-05,nasdaq100,legacy,44135,15.6811,,281453,2017-09-11
2017-09-05,nasdaq100,tff,,,-5835,281453,2017-09-11
2017-09-05,sp500,legacy,157917,4.7459,,3327423,2017-09-11
2017-09-05,sp500,tff,,,-122154,3327423,2017-09-11
2017-09-12,nasdaq100,legacy,47582,13.2999,,357762,2017-09-18
2017-09-12,nasdaq100,tff,,,1323,357762,2017-09-18
2017-09-12,sp500,legacy,188045,5.0918,,3693118,2017-09-18
2017-09-12,sp500,tff,,,-145218,3693118,2017-09-18
2017-09-19,nasdaq100,legacy,38529,14.5606,,264612,2017-09-25
2017-09-19,nasdaq100,tff,,,21611,264612,2017-09-25
2017-09-19,sp500,legacy,101344,3.2792,,3090538,2017-09-25
2017-09-19,sp500,tff,,,-294398,3090538,2017-09-25
2017-09-26,nasdaq100,legacy,28273,10.563,,267660,2017-10-02
2017-09-26,nasdaq100,tff,,,7172,267660,2017-10-02
